timestamp,state,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pressure,altitude,gps_lat,gps_lon,gps_alt,battery_voltage,event_flags,error_code
20170,DESCENT,-1.0441,-0.0529,0.9825,0.0035,-0.00485,-0.00159,71017.3,2891.2,39.9201,32.854061,2891.3,8.398,4,OK
20180,DESCENT,-0.9783,0.0647,1.007,0.00829,-0.01251,-0.00615,70995.9,2890.3,39.920055,32.854071,2890.2,8.398,4,OK
20190,DESCENT,-0.954,0.0906,1.0078,-0.00025,0.0032,0.00398,71131.8,2890.5,39.920114,32.854153,2890.5,8.398,4,OK
20200,DESCENT,-1.0023,-0.0541,0.9431,0.00344,0.00354,-0.01769,71179.1,2889.5,39.920117,32.854116,2889.4,8.398,4,OK
20210,DESCENT,-0.9805,-0.0246,0.9257,-0.01324,-0.00199,-0.00848,71009.5,2889.4,39.920122,32.854173,2889.5,8.398,4,OK
20220,DESCENT,-0.9483,0.0044,1.0346,0.00631,-0.00463,0.00526,71060.3,2889.0,39.920121,32.854115,2889.0,8.398,4,OK
20230,DESCENT,-0.9707,-0.0378,1.0007,0.01089,0.00477,-0.00511,71056.1,2888.8,39.920154,32.854102,2888.8,8.398,4,OK
20240,DESCENT,-1.0383,-0.0248,1.0061,0.006,-0.01869,-0.01105,71063.4,2888.9,39.920092,32.854104,2888.8,8.398,4,OK
20250,DESCENT,-0.9519,0.0361,0.9708,0.00892,-0.00864,-0.01,71096.9,2888.6,39.920086,32.854165,2888.6,8.398,4,OK
20260,DESCENT,-1.0509,-0.0462,1.0215,0.0056,0.00249,0.01122,71039.6,2887.3,39.920128,32.854153,2887.2,8.398,4,OK
20270,DESCENT,-0.9703,0.0075,0.9075,-0.00375,-0.00226,-0.00548,71131.0,2887.3,39.920123,32.854072,2887.3,8.398,4,OK
20280,DESCENT,-1.0029,0.0259,1.0528,-0.00172,0.02842,0.0155,71110.1,2887.7,39.920046,32.854101,2887.9,8.398,4,OK
20290,DESCENT,-0.9844,0.0304,0.9509,0.02656,-0.00317,-0.0117,71065.4,2887.6,39.920111,32.854042,2887.6,8.398,4,OK
20300,DESCENT,-0.904,0.0712,1.0198,-0.02229,-0.00114,0.00387,71029.2,2887.8,39.920089,32.854091,2887.8,8.398,4,OK
20310,DESCENT,-0.9888,-0.0244,1.0571,-0.00308,0.02851,-0.00766,71062.4,2887.8,39.920121,32.854124,2887.7,8.398,4,OK
20320,DESCENT,-0.8844,0.0202,0.998,-0.01731,0.00829,0.00012,71123.6,2887.7,39.920102,32.854113,2887.6,8.398,4,OK
20330,DESCENT,-0.9964,0.0647,0.9883,0.00414,0.00626,-0.00118,71050.5,2887.3,39.920107,32.854128,2887.4,8.398,4,OK
20340,DESCENT,-0.9838,0.0644,1.0588,-0.01217,0.00391,8e-05,71175.0,2888.0,39.92013,32.854171,2888.0,8.398,4,OK
20350,DESCENT,-0.9879,-0.1384,1.0114,-0.00156,-0.01531,-0.0015,71206.9,2885.7,39.920093,32.854028,2885.7,8.398,4,OK
20360,DESCENT,-0.9683,-0.0338,0.9781,-0.0126,-0.00068,-0.01334,71173.9,2886.7,39.920073,32.854075,2886.7,8.398,4,OK
20370,DESCENT,-0.9641,0.0221,1.0031,-0.01302,-0.01609,0.01636,71132.8,2886.2,39.920112,32.854106,2886.2,8.398,4,OK
20380,DESCENT,-0.924,-0.0451,0.9882,0.01268,-0.00457,-0.01379,71092.0,2885.9,39.920142,32.854138,2885.8,8.398,4,OK
20390,DESCENT,-1.0143,-0.0027,0.996,-0.00516,-0.02206,-0.00666,71059.6,2885.8,39.920135,32.854079,2885.8,8.398,4,OK
20400,DESCENT,-1.0352,-0.0298,0.8813,0.01303,6e-05,0.01107,71184.1,2885.6,39.920085,32.854052,2885.7,8.398,4,OK
20410,DESCENT,-0.9995,0.0155,0.949,0.00978,-5e-05,0.01085,71165.2,2885.5,39.920097,32.854125,2885.6,8.398,4,OK
20420,DESCENT,-0.9658,-0.0262,0.916,0.00034,-0.00406,-0.00641,71076.8,2884.9,39.920158,32.854052,2884.8,8.398,4,OK
20430,DESCENT,-0.9658,0.0264,0.9587,0.00659,-0.00304,0.00228,71050.6,2885.1,39.920154,32.854095,2884.9,8.398,4,OK
20440,DESCENT,-0.9705,-0.1023,0.964,0.00651,-0.01068,0.02262,71147.2,2884.6,39.920117,32.854036,2884.6,8.398,4,OK
20450,DESCENT,-0.9914,-0.0232,0.9879,-0.01252,0.02579,-0.01375,71097.5,2884.0,39.920081,32.854063,2883.9,8.398,4,OK
20460,DESCENT,-1.0703,0.0545,1.0064,0.00277,0.01423,-0.01746,71104.4,2884.2,39.920122,32.854078,2884.3,8.398,4,OK
20470,DESCENT,-1.0596,0.0719,1.0266,0.0086,-0.00397,0.00611,71128.2,2883.3,39.920095,32.854081,2883.3,8.398,4,OK
20480,DESCENT,-1.0102,0.0079,1.021,-0.00494,0.00198,-0.00665,71193.9,2883.9,39.920072,32.854118,2884.0,8.398,4,OK
20490,DESCENT,-1.0181,-0.0653,0.9494,0.00747,-0.00692,-0.00285,71205.8,2882.7,39.920077,32.854051,2882.6,8.398,4,OK
20500,DESCENT,-0.9361,-0.0629,1.1215,-0.00302,-0.00563,-0.00021,71176.2,2883.1,39.920083,32.854079,2883.1,8.398,4,OK
20510,DESCENT,-1.036,-0.0202,0.9842,-0.00081,0.00435,-0.00465,71182.7,2883.2,39.920095,32.854077,2883.3,8.398,4,OK
20520,DESCENT,-1.0362,-0.0362,0.8744,-0.00369,0.0116,5e-05,71109.9,2882.6,39.920109,32.8541,2882.6,8.398,4,OK
20530,DESCENT,-0.9086,0.0403,0.9766,-0.01533,-0.0127,-0.00887,71096.0,2882.1,39.920099,32.854095,2882.0,8.398,4,OK
20540,DESCENT,-1.0399,-0.1126,0.9402,-0.00654,0.0181,-0.00347,71183.9,2881.3,39.92009,32.854105,2881.2,8.398,4,OK
20550,DESCENT,-1.0128,-0.0112,1.0082,0.00079,0.00574,-0.00482,71182.9,2881.6,39.920073,32.854131,2881.6,8.398,4,OK
20560,DESCENT,-1.0287,-0.0274,0.9858,0.00303,-0.00849,-0.00023,71156.6,2882.0,39.920085,32.85407,2882.0,8.398,4,OK
20570,DESCENT,-1.0412,-0.0856,1.0133,-0.0158,-0.00445,0.00291,71183.3,2881.2,39.920074,32.85411,2881.1,8.398,4,OK
20580,DESCENT,-1.0884,0.0051,1.0045,0.00188,0.00375,0.01253,71098.4,2880.6,39.920057,32.854123,2880.6,8.398,4,OK
20590,DESCENT,-1.0019,0.0106,0.9447,-0.01764,-0.00914,-0.01351,71249.4,2879.9,39.920039,32.854117,2880.0,8.398,4,OK
20600,DESCENT,-0.9586,0.0893,1.0225,0.01276,-0.00862,-0.00245,71196.2,2880.0,39.920049,32.85415,2880.1,8.398,4,OK
20610,DESCENT,-1.0904,0.0746,0.9139,0.00222,0.00679,0.00531,71232.3,2880.0,39.920081,32.854119,2880.0,8.398,4,OK
20620,DESCENT,-0.991,0.0017,1.0368,-0.00536,0.01568,-0.00581,71226.0,2880.3,39.920104,32.854103,2880.2,8.398,4,OK
20630,DESCENT,-0.9608,0.0593,0.9804,-0.01665,0.00644,0.00553,71231.8,2880.0,39.920121,32.854129,2880.1,8.398,4,OK
20640,DESCENT,-1.0637,-0.063,0.961,-0.00623,7e-05,-0.01244,71076.0,2879.5,39.920068,32.854107,2879.4,8.398,4,OK
20650,DESCENT,-0.9691,0.018,0.9503,0.00929,0.00441,0.02085,71165.0,2879.5,39.920108,32.854115,2879.6,8.398,4,OK
20660,DESCENT,-0.9793,-0.0926,0.9705,0.01504,0.0152,0.0096,71151.8,2879.4,39.920059,32.854065,2879.2,8.398,4,OK
20670,DESCENT,-0.9963,0.0069,1.0286,-0.0067,0.0001,-0.0111,71190.6,2879.1,39.920118,32.854057,2879.1,8.398,4,OK
20680,DESCENT,-1.073,-0.0623,1.0895,0.00955,-0.0149,-0.00178,71151.1,2878.9,39.92009,32.854086,2879.0,8.398,4,OK
20690,DESCENT,-0.9393,-0.0004,1.0301,-0.00021,0.0144,0.00989,71262.6,2877.6,39.920109,32.854106,2877.7,8.398,4,OK
20700,DESCENT,-1.0393,-0.0302,0.9619,0.0004,0.00192,0.01231,71116.1,2877.2,39.920138,32.854103,2877.3,8.398,4,OK
20710,DESCENT,-0.9187,-0.0323,0.9504,0.00062,-0.00701,-0.01141,71266.2,2877.5,39.920098,32.85406,2877.6,8.398,4,OK
20720,DESCENT,-0.896,0.0053,0.9325,-0.0105,-0.00327,-0.0014,71157.1,2878.5,39.920065,32.854067,2878.5,8.398,4,OK
20730,DESCENT,-1.0051,0.0974,1.0162,0.01889,-0.00698,-0.00763,71177.5,2876.7,39.920051,32.854105,2876.7,8.398,4,OK
20740,DESCENT,-0.9572,-0.0657,1.028,-0.01597,0.01463,-0.01236,71216.4,2876.1,39.920114,32.854127,2876.2,8.398,4,OK
20750,DESCENT,-0.9639,0.0088,0.9749,-0.00347,-0.01852,0.0083,71093.4,2876.5,39.920121,32.854098,2876.4,8.398,4,OK
20760,DESCENT,-1.0035,-0.0397,1.0187,0.02036,0.00226,0.00579,71202.8,2875.7,39.920098,32.854122,2875.7,8.398,4,OK
20770,DESCENT,-0.9531,-0.0202,1.0542,-0.00302,0.00329,-0.00157,71114.3,2876.4,39.920108,32.854056,2876.4,8.398,4,OK
20780,DESCENT,-1.0426,0.0113,0.9949,0.00162,0.01178,-0.00314,71214.3,2876.1,39.920135,32.854092,2876.0,8.398,4,OK
20790,DESCENT,-0.9702,0.0703,0.9656,0.00581,0.01186,0.00731,71214.6,2875.8,39.920098,32.854171,2876.0,8.398,4,OK
20800,DESCENT,-0.9129,-0.0602,1.075,0.0072,-0.00064,0.01509,71258.9,2875.2,39.92011,32.854119,2875.3,8.398,4,OK
20810,DESCENT,-0.8965,0.0179,0.9935,-0.01309,-0.00909,-0.0084,71186.2,2874.5,39.920128,32.85409,2874.6,8.398,4,OK
20820,DESCENT,-0.9855,0.0407,0.9732,0.00993,-0.01682,0.00871,71248.4,2873.8,39.92013,32.854131,2873.6,8.398,4,OK
20830,DESCENT,-0.9318,0.0139,1.06,0.01376,0.00164,0.00229,71301.6,2874.5,39.920107,32.854093,2874.5,8.398,4,OK
20840,DESCENT,-0.9674,0.0263,1.0511,0.00951,-0.00053,0.00146,71274.4,2874.5,39.92014,32.854076,2874.4,8.398,4,OK
20850,DESCENT,-1.0143,0.0235,1.0124,0.00354,-0.01464,-0.0048,71236.0,2873.5,39.920061,32.854067,2873.5,8.398,4,OK
20860,DESCENT,-0.9539,-0.006,1.0251,-0.00177,-0.00625,-0.0149,71277.9,2873.1,39.920134,32.854073,2872.9,8.398,4,OK
20870,DESCENT,-0.9633,-0.1554,0.977,-0.01152,0.00692,-0.00813,71357.3,2873.1,39.920103,32.854096,2873.1,8.398,4,OK
20880,DESCENT,-0.9393,-0.0204,0.986,0.01827,0.00617,-0.0008,71250.6,2873.4,39.920056,32.854158,2873.4,8.398,4,OK
20890,DESCENT,-1.0463,-0.0791,1.0042,0.00714,-0.00257,0.00523,71241.8,2872.7,39.920071,32.854113,2872.5,8.398,4,OK
20900,DESCENT,-0.9562,-0.1307,0.9748,0.00674,-0.00943,0.02548,71195.5,2872.1,39.920095,32.854067,2872.0,8.398,4,OK
20910,DESCENT,-0.9402,0.064,0.9467,0.00709,-0.01127,-0.00478,71241.5,2871.9,39.920052,32.854066,2871.9,8.398,4,OK
20920,DESCENT,-0.9093,-0.0559,1.0793,-0.00134,-0.00407,0.0086,71315.0,2871.5,39.920084,32.854083,2871.6,8.398,4,OK
20930,DESCENT,-0.96,-0.0176,0.9609,0.00701,0.00268,-0.002,71237.1,2872.1,39.920093,32.854093,2872.1,8.398,4,OK
20940,DESCENT,-1.0388,0.0035,1.1197,-0.00512,-0.01225,0.00194,71300.2,2871.3,39.920085,32.854071,2871.1,8.398,4,OK
20950,DESCENT,-0.9857,0.1034,1.0169,-0.00726,0.00223,-0.00553,71310.7,2871.3,39.920097,32.854151,2871.4,8.398,4,OK
20960,DESCENT,-0.9669,-0.0383,1.1091,-0.01086,-0.00436,-0.01898,71212.2,2870.1,39.920082,32.854111,2870.2,8.398,4,OK
20970,DESCENT,-1.004,0.0854,0.9178,0.01189,0.01854,-0.01696,71275.7,2870.8,39.920091,32.854104,2870.8,8.398,4,OK
20980,DESCENT,-0.9089,-0.0323,1.0787,-0.02727,-0.00611,-0.01528,71316.4,2869.2,39.920086,32.854018,2869.2,8.398,4,OK
20990,DESCENT,-1.0543,0.0785,1.0965,-0.0066,0.01446,0.0121,71195.4,2869.6,39.920073,32.854018,2869.7,8.398,4,OK
21000,DESCENT,-0.9598,0.068,0.9724,0.00147,0.02048,0.00622,71270.2,2869.2,39.920112,32.854085,2869.1,8.398,4,OK
21010,DESCENT,-0.8876,-0.0203,1.0006,0.00345,0.00254,-0.0211,71286.4,2867.5,39.920077,32.854042,2867.4,8.398,4,OK
21020,DESCENT,-0.9454,0.0228,1.039,0.00586,-0.00117,0.00059,71240.3,2869.2,39.920129,32.85412,2869.2,8.398,4,OK
21030,DESCENT,-1.0278,-0.034,1.0593,-0.00983,0.03305,-0.00663,71280.5,2868.6,39.920101,32.854072,2868.7,8.398,4,OK
21040,DESCENT,-1.0513,0.0724,0.8998,0.00814,-0.01982,-0.00027,71327.6,2867.6,39.920115,32.854134,2867.6,8.398,4,OK
21050,DESCENT,-1.0376,0.0476,1.0054,0.01262,-0.013,0.0072,71359.7,2867.3,39.920115,32.854134,2867.2,8.398,4,OK
21060,DESCENT,-0.8625,0.0589,0.9367,0.00796,-0.00919,0.0131,71300.2,2868.1,39.920105,32.854135,2868.1,8.398,4,OK
21070,DESCENT,-1.0379,0.0185,0.9953,0.00302,0.00326,0.00651,71287.3,2866.8,39.920122,32.854088,2866.9,8.398,4,OK
21080,DESCENT,-0.9418,-0.0112,0.9868,-0.00826,-0.02126,-0.00107,71344.9,2867.1,39.920069,32.854103,2867.2,8.398,4,OK
21090,DESCENT,-0.9349,-0.093,1.0583,-0.00351,0.01387,0.00634,71325.8,2867.6,39.92015,32.854111,2867.5,8.398,4,OK
21100,DESCENT,-0.9105,-0.0154,0.9825,0.00462,0.00434,-0.0133,71418.4,2866.3,39.920075,32.854122,2866.2,8.398,4,OK
21110,DESCENT,-1.0319,-0.0434,0.9736,0.00128,0.00411,-0.01617,71319.6,2866.2,39.920131,32.854066,2866.1,8.398,4,OK
21120,DESCENT,-0.8903,-0.0616,0.9495,0.00398,-0.0108,0.00973,71355.1,2865.9,39.920035,32.854038,2866.0,8.398,4,OK
21130,DESCENT,-1.034,0.0123,1.0236,0.00333,0.0028,0.01348,71305.4,2865.4,39.920122,32.854119,2865.3,8.398,4,OK
21140,DESCENT,-0.9386,-0.0268,0.856,-0.00374,0.00127,-0.01095,71258.1,2865.8,39.920125,32.854115,2866.0,8.398,4,OK
21150,DESCENT,-1.0325,0.085,1.0321,0.0086,-0.00213,-0.02422,71284.1,2864.7,39.920141,32.854097,2864.7,8.398,4,OK
21160,DESCENT,-0.9437,-0.0394,0.9723,-0.02592,0.00668,0.00573,71293.8,2864.6,39.920098,32.854129,2864.5,8.398,4,OK
21170,DESCENT,-1.0335,0.0014,0.9542,-0.0081,-0.01394,-0.00567,71228.9,2864.3,39.920088,32.854121,2864.3,8.398,4,OK
21180,DESCENT,-1.0348,0.0016,1.0078,-0.00309,-0.00456,-0.0104,71260.2,2864.4,39.920104,32.854164,2864.5,8.398,4,OK
21190,DESCENT,-0.9468,-0.0449,1.0289,0.0039,0.00789,0.0122,71334.0,2863.5,39.920049,32.854179,2863.5,8.398,4,OK
21200,DESCENT,-0.9797,-0.0117,0.8761,0.0116,0.00546,-0.00916,71368.4,2863.5,39.920081,32.854114,2863.6,8.398,4,OK
21210,DESCENT,-0.9321,0.0942,0.9796,-0.00295,0.02023,-0.00355,71318.1,2863.3,39.920129,32.85414,2863.3,8.398,4,OK
21220,DESCENT,-0.9801,0.0052,0.9593,-0.01835,0.00206,0.00333,71283.4,2862.9,39.920111,32.854094,2863.0,8.398,4,OK
21230,DESCENT,-0.9008,0.0059,1.0393,-0.01026,-0.00486,0.00184,71275.9,2863.4,39.920144,32.854093,2863.4,8.398,4,OK
21240,DESCENT,-0.857,0.0584,0.9737,-0.01352,-0.00516,0.00565,71424.9,2862.1,39.920155,32.854095,2862.0,8.398,4,OK
21250,DESCENT,-0.8946,0.0354,0.9507,-0.01219,-0.00051,-0.00201,71334.9,2861.9,39.920054,32.854026,2862.0,8.398,4,OK
21260,DESCENT,-0.9692,-0.0455,1.0511,-0.00239,0.00635,0.00769,71384.4,2861.6,39.9201,32.854148,2861.7,8.398,4,OK
21270,DESCENT,-1.0042,-0.0916,0.969,-0.00485,-0.01367,-0.00036,71438.3,2860.9,39.920123,32.854082,2860.7,8.398,4,OK
21280,DESCENT,-1.0084,0.0176,1.001,-0.00949,0.00152,-0.0142,71391.6,2860.7,39.92009,32.854116,2860.5,8.398,4,OK
21290,DESCENT,-0.9404,-0.0118,0.928,-0.0068,0.0014,0.00464,71300.0,2860.1,39.920117,32.854105,2860.1,8.398,4,OK
21300,DESCENT,-0.9634,-0.0087,0.954,-0.00526,0.00032,-0.01871,71356.8,2860.6,39.920071,32.854157,2860.6,8.398,4,OK
21310,DESCENT,-0.8777,-0.0453,0.9773,-0.01889,0.00325,0.00845,71360.4,2860.1,39.920125,32.85406,2860.3,8.398,4,OK
21320,DESCENT,-0.9891,-0.0323,0.9886,0.0013,-0.00819,0.00167,71398.3,2858.9,39.920119,32.8541,2858.8,8.398,4,OK
21330,DESCENT,-1.0002,-0.0074,0.9388,-0.02667,-0.00638,-0.01716,71299.8,2858.8,39.920076,32.854063,2858.9,8.398,4,OK
21340,DESCENT,-0.9018,0.0466,1.0799,0.00471,-0.0078,0.00619,71357.5,2858.8,39.920103,32.854126,2858.6,8.398,4,OK
21350,DESCENT,-0.9212,-0.0562,1.0852,-0.00187,0.01514,0.00795,71245.5,2858.1,39.920088,32.854099,2858.1,8.398,4,OK
21360,DESCENT,-0.9461,0.0494,1.0223,0.00288,0.00876,-0.0082,71361.7,2856.6,39.920094,32.854059,2856.4,8.398,4,OK
21370,DESCENT,-0.9605,-0.1141,1.0566,-0.0019,-2e-05,-0.01333,71357.7,2857.8,39.920083,32.854049,2857.7,8.398,4,OK
21380,DESCENT,-0.972,-0.0097,0.9683,0.01346,0.00373,-0.0079,71433.2,2857.3,39.920024,32.854111,2857.4,8.398,4,OK
21390,DESCENT,-0.9465,-0.0614,1.015,-0.00153,0.00105,0.00707,71412.9,2858.3,39.920122,32.854107,2858.5,8.398,4,OK
21400,DESCENT,-1.0409,0.0331,1.0,-0.0018,0.00744,0.00429,71331.4,2855.9,39.920078,32.854126,2855.9,8.398,4,OK
21410,DESCENT,-0.9465,0.1026,1.0394,0.01377,0.01016,0.00032,71452.8,2856.4,39.920101,32.854074,2856.6,8.398,4,OK
21420,DESCENT,-1.0402,-0.0364,1.091,-0.01375,-0.00041,0.01483,71382.4,2856.5,39.920164,32.854097,2856.5,8.398,4,OK
21430,DESCENT,-0.9042,-0.0448,1.0086,-0.00746,0.00222,0.0019,71413.5,2856.8,39.920079,32.854064,2856.8,8.398,4,OK
21440,DESCENT,-0.9887,-0.021,0.9632,-0.0247,-0.01686,-0.00018,71335.6,2855.2,39.920153,32.854129,2855.2,8.398,4,OK
21450,DESCENT,-0.966,0.0517,0.9013,0.00226,0.00337,-0.00322,71500.0,2856.2,39.92009,32.854092,2856.2,8.398,4,OK
21460,DESCENT,-0.9985,0.0982,1.0396,-0.02407,-0.01865,0.01064,71431.2,2855.7,39.920092,32.854148,2855.8,8.398,4,OK
21470,DESCENT,-1.045,0.0889,1.0476,0.00036,0.00106,0.01403,71368.2,2854.2,39.920087,32.854101,2854.0,8.398,4,OK
21480,DESCENT,-0.9601,-0.1058,1.067,0.00439,0.0003,0.00865,71435.8,2854.8,39.920116,32.854158,2854.9,8.398,4,OK
21490,DESCENT,-0.8883,0.0018,1.0486,0.01749,0.00024,0.01731,71482.9,2853.9,39.920105,32.854083,2854.1,8.398,4,OK
21500,DESCENT,-0.9841,0.0635,1.0188,-0.00984,-7e-05,-0.00303,71391.4,2853.0,39.920114,32.854079,2853.0,8.398,4,OK
21510,DESCENT,-0.8672,0.0437,1.0203,-0.01132,-0.00761,-0.00738,71485.2,2853.2,39.920112,32.854068,2853.2,8.398,4,OK
21520,DESCENT,-0.9684,0.0383,0.9828,0.00982,0.00469,0.01279,71354.0,2853.5,39.920108,32.854082,2853.4,8.398,4,OK
21530,DESCENT,-0.9656,-0.0302,1.1225,-0.01725,0.01137,-0.00018,71324.2,2852.2,39.920121,32.854049,2852.3,8.398,4,OK
21540,DESCENT,-1.0145,0.0014,0.9399,0.00178,0.00401,-0.01581,71469.4,2852.1,39.920127,32.854085,2852.1,8.398,4,OK
21550,DESCENT,-0.9074,0.0058,1.0138,-0.00764,0.01112,-0.0153,71429.5,2851.5,39.920113,32.854123,2851.6,8.398,4,OK
21560,DESCENT,-0.9857,-0.0158,0.9468,-0.00175,0.01623,0.0018,71417.5,2850.9,39.92004,32.854098,2851.1,8.398,4,OK
21570,DESCENT,-1.0223,0.0462,1.0226,-0.01286,-0.00022,0.01789,71444.6,2850.9,39.920106,32.854046,2851.0,8.398,4,OK
21580,DESCENT,-1.0489,-0.0483,0.9626,0.00401,-0.00182,0.00071,71454.4,2851.0,39.920099,32.854111,2851.0,8.398,4,OK
21590,DESCENT,-0.9706,-0.022,0.9659,0.0081,0.01784,-0.00338,71422.5,2850.1,39.920099,32.854111,2850.1,8.398,4,OK
21600,DESCENT,-0.851,-0.0309,1.0425,0.01412,0.01928,0.00346,71352.0,2849.9,39.920075,32.854107,2849.8,8.398,4,OK
21610,DESCENT,-0.9452,-0.0122,1.031,0.01149,0.02173,0.02614,71427.3,2850.1,39.920102,32.854155,2850.0,8.398,4,OK
21620,DESCENT,-0.9567,-0.0402,0.9862,0.01303,-0.00702,0.01613,71400.0,2849.1,39.920107,32.854124,2849.1,8.398,4,OK
21630,DESCENT,-0.8677,-0.0234,1.0638,-0.00426,-0.00328,0.01052,71469.2,2850.0,39.920096,32.8541,2850.0,8.398,4,OK
21640,DESCENT,-0.9652,-0.0043,0.9943,-0.00367,0.01278,0.00022,71461.5,2848.6,39.92014,32.854111,2848.7,8.398,4,OK
21650,DESCENT,-0.8929,0.0443,0.9531,0.00072,0.00957,0.01116,71468.3,2848.9,39.920142,32.854077,2848.8,8.398,4,OK
21660,DESCENT,-0.8873,-0.0733,1.0369,-0.01448,0.00549,-0.00328,71416.3,2847.5,39.920106,32.854073,2847.5,8.398,4,OK
21670,DESCENT,-0.9162,0.0084,1.0234,0.00656,-0.00182,-0.00288,71404.8,2848.8,39.920113,32.854137,2848.8,8.398,4,OK
21680,DESCENT,-0.9666,0.0451,1.1557,-0.00453,0.01378,0.00544,71546.2,2847.3,39.920057,32.854115,2847.2,8.398,4,OK
21690,DESCENT,-0.9704,-0.0825,0.9969,-0.00301,0.00759,0.00452,71628.5,2846.7,39.920127,32.854186,2846.7,8.398,4,OK
21700,DESCENT,-1.0079,-0.029,0.9655,-0.00234,-0.01454,0.00534,71525.1,2846.0,39.920052,32.854096,2845.8,8.398,4,OK
21710,DESCENT,-0.9601,-0.0249,1.1089,0.00339,-0.0086,0.00064,71526.9,2846.0,39.920108,32.854045,2846.1,8.398,4,OK
21720,DESCENT,-0.8707,0.0152,0.9976,0.00397,-0.00636,0.00342,71463.2,2845.9,39.920138,32.854092,2845.9,8.398,4,OK
21730,DESCENT,-0.9192,0.048,1.0217,-0.02182,0.00616,-0.00175,71459.0,2845.6,39.920074,32.854085,2845.6,8.398,4,OK
21740,DESCENT,-0.9297,0.092,0.969,0.00424,0.00256,-0.00175,71541.5,2844.9,39.920147,32.854028,2845.0,8.398,4,OK
21750,DESCENT,-0.9327,-0.1326,1.0643,-0.00689,-0.01394,0.0164,71516.5,2843.8,39.920128,32.854114,2843.9,8.398,4,OK
21760,DESCENT,-0.9212,-0.0288,0.9232,0.00577,-0.02481,0.00363,71459.1,2844.6,39.920067,32.854086,2844.7,8.398,4,OK
21770,DESCENT,-0.9996,0.0132,0.9508,0.00156,0.00918,0.00537,71584.3,2844.2,39.920105,32.85407,2844.1,8.398,4,OK
21780,DESCENT,-1.0156,0.0234,0.923,0.00099,-0.00068,0.00038,71503.9,2843.7,39.920138,32.854144,2843.9,8.398,4,OK
21790,DESCENT,-0.964,-0.0258,1.0436,0.00676,-0.00664,-0.00659,71467.2,2844.2,39.920138,32.854114,2844.1,8.398,4,OK
21800,DESCENT,-0.9776,-0.0453,0.9898,0.007,0.0062,0.01622,71517.5,2842.6,39.920062,32.854104,2842.7,8.398,4,OK
21810,DESCENT,-0.8272,-0.0269,0.927,-0.00799,-0.01217,0.00016,71575.7,2842.5,39.920097,32.854065,2842.7,8.398,4,OK
21820,DESCENT,-0.9407,-0.0004,1.0057,0.005,-0.00602,-0.01459,71467.5,2842.1,39.92008,32.854141,2842.3,8.398,4,OK
21830,DESCENT,-0.8944,0.0509,1.0975,-0.00918,0.00673,-0.01264,71436.2,2842.1,39.920067,32.854055,2842.1,8.398,4,OK
21840,DESCENT,-0.8195,0.0388,1.0346,0.00144,0.011,-0.01053,71546.4,2840.2,39.920051,32.854146,2840.1,8.398,4,OK
21850,DESCENT,-0.8067,-0.0104,1.0409,0.01139,-0.01333,0.00536,71482.9,2840.9,39.920101,32.854036,2841.0,8.398,4,OK
21860,DESCENT,-0.9653,-0.0082,0.9454,-0.00382,-0.00217,-0.01065,71496.1,2840.7,39.920062,32.854118,2840.9,8.398,4,OK
21870,DESCENT,-0.9463,-0.0256,1.0049,-0.02179,0.01199,0.00954,71398.0,2840.6,39.9201,32.854131,2840.6,8.398,4,OK
21880,DESCENT,-0.8961,0.0603,1.0043,0.00892,-0.00399,-0.01097,71568.7,2839.9,39.920125,32.854133,2839.9,8.398,4,OK
21890,DESCENT,-0.9702,-0.0819,1.1426,-0.01504,0.00157,0.00378,71494.2,2839.8,39.920114,32.854081,2839.7,8.398,4,OK
21900,DESCENT,-0.907,-0.027,0.918,0.00762,0.008,-0.00333,71551.7,2839.1,39.920107,32.854053,2839.1,8.398,4,OK
21910,DESCENT,-0.9059,-0.0649,0.9976,0.00104,-0.00893,0.00203,71607.7,2838.9,39.920105,32.854079,2838.8,8.398,4,OK
21920,DESCENT,-0.9236,-0.0444,0.9914,0.00718,0.00866,-0.02266,71565.4,2838.9,39.920086,32.854082,2838.9,8.398,4,OK
21930,DESCENT,-0.9863,-0.0519,1.0029,0.02253,0.00371,0.00589,71545.4,2837.5,39.920102,32.854078,2837.5,8.398,4,OK
21940,DESCENT,-0.9171,0.0143,0.9706,-0.00692,0.00441,-0.02573,71641.4,2837.6,39.92003,32.854129,2837.7,8.398,4,OK
21950,DESCENT,-0.9128,-0.0587,1.0015,0.00978,-0.00541,-0.00042,71564.4,2836.9,39.920128,32.854104,2836.9,8.398,4,OK
21960,DESCENT,-0.9786,0.0603,0.9106,0.00582,0.00859,-0.01212,71537.8,2836.6,39.920151,32.854158,2836.5,8.398,4,OK
21970,DESCENT,-0.8996,0.0623,1.0363,-0.00732,0.00623,-0.00037,71592.5,2837.4,39.920092,32.854105,2837.4,8.398,4,OK
21980,DESCENT,-0.8417,-0.0087,1.1027,0.01237,-0.00307,-0.00088,71612.4,2835.2,39.920133,32.854144,2835.3,8.398,4,OK
21990,DESCENT,-0.9875,-0.0314,0.962,0.00519,0.01323,0.00377,71622.8,2835.9,39.920148,32.854096,2836.0,8.398,4,OK
22000,DESCENT,-0.9039,-0.0356,0.9801,0.0144,0.01858,-0.0059,71562.6,2834.8,39.920089,32.854154,2834.7,8.398,4,OK
